EVTDESC36903_NEWS_MEDIUM;$COUNTRY$: la Reina Victoria se casó con su primo, el Príncipe Alberto de Sajonia-Coburgo-Gotha. A diferencia de muchos otros matrimonios de la época, esta se basa principalmente en el afecto mutuo, en lugar de dinástica de los cálculos.;;;;;;;;;x
EVTDESC36903_NEWS_SHORT;$COUNTRY$: la Reina Victoria se casó con su primo, el Príncipe Alberto de Sajonia-Coburgo-Gotha. Después de la boda, Albert se convirtió en un importante asesor de su esposa la reina.;;;;;;;;;x
EVTDESC36904;En julio de 1841, el primer número de 'Punch' fue publicada. Se convertiría en la más larga duración, ininterrumpidamente publicado la revista satírica en la historia.;;;;;;;;;x
EVTDESC36905;George Williams fundó la Asociación de Jóvenes Cristianos en Londres en 1844. El movimiento extendido por todo el mundo y prosperar para las generaciones venideras.;;;;;;;;;x
EVTDESC36906;Un hongo destruyó una gran parte de los Irlandeses de la cosecha de papa en 1845. La hambruna seguido duro en sus talones.;;;;;;;;;x
EVTDESC36907;En 1847, el escritor William Makepeace Thackeray publicado 'Vanity Fair', una obra de criticar la unspirited y el mundo artificial de la llamada mejor círculos.;;;;;;;;;x
EVTDESC36908;En 1850, la primera línea telegráfica entre Gran Bretaña y el continente Europeo se abrió. El alambre estirado 25 millas entre Dover y Calais, corriendo a través del Canal de la mancha.;;;;;;;;;x
EVTDESC36909;En 1851, la Gran Exposición que tuvo lugar en Londres, dibujo 6,39,195 los visitantes que maravillaron a los productos de 13,937 expositores de 15 países. El Palacio de Cristal, construido especialmente para la ocasión, se convirtió en un famoso punto de referencia.;;;;;;;;;x
EVTDESC36910;George Bernard Shaw escribió el ensayo "La Quintaesencia de Realismo", y formó el Teatro Independiente de la Sociedad, la introducción de un radicalmente nuevo estilo de Realismo en el teatro Británico.;;;;;;;;;x
EVTDESC36911;William Butler Yeats' segundo volumen de poesía, 'La Rosa', fue publicado en 1893. Por ahora su voz se había convertido en más que sólo distintivos y su control sobre el metro y la rima era de las cosas de genio. Yeats fue desarrollado específicamente Irlandés temas y comenzó su larga asociación con el Republicanismo Irlandés mezclado con una estética mística;;;;;;;;;x
EVTDESC36911_NEWS_LONG;William Butler Yeats' segundo volumen de poesía, 'La Rosa', fue publicado en 1893. Por ahora su voz se había convertido en más que sólo distintivos y su control sobre el metro y la rima era de las cosas de genio. Yeats fue desarrollado específicamente Irlandés temas y comenzó su larga asociación con el Republicanismo Irlandés mezclado con una estética mística. Un nacionalista Irlandés temprano en su vida, Yeats protegido su creencia en los últimos años y se quedó a una distancia de la radical de los movimientos nacionalistas y turbulento escenario político de la segunda parte del siglo xix.;;;;;;;;;x
EVTDESC36911_NEWS_MEDIUM;William Butler Yeats' segundo volumen de poesía, 'La Rosa', fue publicado en 1893. Yeats estaba desarrollando específicamente Irlandés temas y comenzó su larga asociación con el Republicanismo Irlandés mezclado con una estética mística.;;;;;;;;;x
EVTDESC36911_NEWS_SHORT;William Butler Yeats' segundo volumen de poesía, 'La Rosa', fue publicado en 1893. Yeats estaba desarrollando específicamente Irlandés temas y comenzó su larga asociación con el Republicanismo Irlandés.;;;;;;;;;x
EVTDESC36912;En 1918, Gerard Manley Hopkins de recogida de poesía fue publicado póstumamente, aunque Hopkins él mismo se sentía incómodo con su publicación durante su vida. La poesía se introdujo un nuevo medidor conocido como 'surgido de ritmo de' al mundo y le dio un nuevo impulso a la creciente movimiento modernista. Hopkins poesía modernista, pero al mismo tiempo se le considera un poeta religioso. Él se había convertido al Catolicismo temprano en su vida y era un estudiante y el profesor de la filosofía Cristiana medieval.;;;;;;;;;x
EVTDESC36912_NEWS_LONG;En 1918, Gerard Manley Hopkins de recogida de poesía fue publicado póstumamente, aunque Hopkins él mismo se sentía incómodo con su publicación durante su vida. La poesía se introdujo un nuevo medidor conocido como 'surgido de ritmo de' al mundo y le dio un nuevo impulso a la creciente movimiento modernista. Hopkins poesía modernista, pero al mismo tiempo se le considera un poeta religioso. Él se había convertido al Catolicismo temprano en su vida y era un estudiante y el profesor de la filosofía Cristiana medieval.;;;;;;;;;x
EVTDESC36912_NEWS_MEDIUM;En 1918, Gerard Manley Hopkins de recogida de poesía fue publicado póstumamente, aunque Hopkins él mismo se sentía incómodo con su publicación durante su vida. La poesía se introdujo un nuevo medidor conocido como 'surgido de ritmo de' al mundo y dio impulso a la modernidad.;;;;;;;;;x
EVTDESC36912_NEWS_SHORT;En 1918, Gerard Manley Hopkins de recogida de poesía fue publicado póstumamente, aunque Hopkins él mismo se sentía incómodo con su publicación durante su vida.;;;;;;;;;x
EVTDESC36913;La reina Victoria inició la América del Trofeo de la Copa, un concurso para la afición de los marineros en alta mar. Durante el siglo 19, todas las carreras fueron ganadas por los estados UNIDOS de vela de los equipos.;;;;;;;;;x
EVTDESC36914;I. K. Brunel del vapor Gran Bretaña se convirtió en la primera hélice de barco para cruzar el Atlántico.;;;;;;;;;x
EVTDESC36915;Victoria 60 años en el trono, se celebró con una enorme pantalla de afecto en público. Con estas celebraciones, entró en la arena pública una vez más, después de un período de aislamiento después de la muerte de su esposo Albert.;;;;;;;;;x
EVTDESC36916;Originalmente introducido para evitar una avalancha de extranjeros que las importaciones de cereales después de las guerras Napoleónicas, el Maíz Leyes mantenido el precio de los alimentos básicos y los agricultores los beneficios artificialmente alto. En 1846, el gobierno Tory, dirigido por Sir Robert Peel abolió las Leyes sobre el Maíz. Este evento marcó el inicio de Británico de libre comercio, de la política, que habría de durar hasta bien entrado el siglo 20.;;;;;;;;;x
EVTDESC36917;En Londres, el primero del mundo de la montaña para escaladores del club fue fundado en 1857.;;;;;;;;;x
EVTDESC36918;El primer club de fútbol fue fundado en la universidad de Sheffield y fue nombrado acertadamente FC Sheffield. El objetivo fue eliminar la confusión después de que el aumento de la popularidad de rugby, de fútbol, y las normas establecidas en Sheffield habría convertido en una parte integral para el desarrollo del deporte.;;;;;;;;;x
EVTDESC36919;Florence Nightingale es reconocida en todo el mundo como la fundadora de la enfermería moderna. Durante la Guerra de Crimea, gran Bretaña Ministro de la Guerra, la nombró como "la Dama-En-Jefe" a 38 enfermeras en el campo del ejército de los hospitales en Turquía. El éxito de esta misión desencadenó la primera escuela de enfermería en Inglaterra y llevó a la creación de un programa para examinar y reorganizar el Ejército de los servicios médicos. Nightingale también trabajó en el área de la salud pública, la administración del hospital, y la reforma sanitaria.;;;;;;;;;x
EVTDESC36919_NEWS_LONG;Florence Nightingale ha sido reconocido en todo el mundo como la fundadora de la enfermería moderna. Durante una reciente guerra, gran Bretaña Ministro de la Guerra, la nombró "la Dama-En-Jefe" a 38 enfermeras en el campo del ejército de los hospitales. El éxito de esta misión desencadenó la primera escuela de enfermería en Inglaterra y ha llevado a la creación de un programa para examinar y reorganizar el Ejército Británico de servicios médicos. Nightingale también trabaja en el área de la salud pública, la administración del hospital, y la reforma sanitaria. Durante cuánto tiempo puede la gloria resplandezca sobre este ángel, popularmente conocida como 'la dama de la lámpara'.;;;;;;;;;x
EVTDESC36919_NEWS_MEDIUM;Florence Nightingale ha sido reconocido en todo el mundo como la fundadora de la enfermería moderna. Durante una reciente guerra, gran Bretaña Ministro de la Guerra, la nombró "la Dama-En-Jefe" a las enfermeras en el campo del ejército de los hospitales. Durante cuánto tiempo puede la gloria resplandezca sobre este ángel, conocida como la "dama de la lámpara'.;;;;;;;;;x
EVTDESC36919_NEWS_SHORT;Florence Nightingale ha sido reconocido en todo el mundo como la estima de la fundadora de la enfermería moderna. Durante cuánto tiempo puede la gloria brille en este ángel, popularmente conocida como 'la dama de la lámpara'.;;;;;;;;;x
EVTDESC36920;Después de la primera Ley de Reforma fue aprobada por el Parlamento, medio y bajo de la clase de hombres que eran todavía incapaces de votar encabezó un movimiento ampliamente democratizar la constitución Británica, y argumentó que la democratización del estado social y económica de mejorar la vida de el hombre de trabajo.;;;;;;;;;x
EVTDESC36921;Taff Vale, un ferrocarril en el país de Gales, se desató una huelga en contra de ella en 1901, apelando a la cámara de los Lores, que permitió a la empresa para demandar a la unión de trabajadores por daños y perjuicios. Esta decisión fue un golpe fuerte para el sindicalismo y ayudaron a impulsar el apoyo para el naciente Partido del Trabajo.;;;;;;;;;x
EVTDESC36922;En 1882, en el Óvalo en Londres, Inglaterra y Australia jugó uno de los más memorables en partidos internacionales en la historia de cricket. En los tres días de partido que seesawed de ida y vuelta como wickets cayó en la cancha mojada, el lado inglés cayó un mero siete carreras cortas de derrotar a Australia en su último inning. No fue un partido tan emocionante que un espectador murió de un ataque al corazón, y en su conclusión, El Sporting Times publicó este inmortal obituario: "En Recuerdo Afectuoso de Críquet inglés Que Murió en el Óvalo, el 29 de agosto de 1882, profundamente lamentada por un gran círculo de tristes fans y conocidos. R. I. P. El cuerpo será incinerado y las cenizas llevado a Australia". Así fue el nombre dado a la serie.;;;;;;;;;x
EVTDESC36922_NEWS_LONG;En el Óvalo en Londres, Inglaterra y Australia han jugado la mayoría de los memorable partido internacional de la historia. En un largo de tres días de partido que seesawed de ida y vuelta, el lado inglés cayó un mero siete carreras cortas de derrotar a australia en su último inning. No fue un partido tan emocionante que un espectador murió de un ataque al corazón. El Sporting Times publicó este obituario: "en recuerdo de críquet inglés que murió en el óvalo de ayer, se lamentó por un gran círculo de tristes fans y conocidos. R. I. P. El cuerpo será incinerado y las cenizas llevado a Australia".;;;;;;;;;x
EVTDESC36922_NEWS_MEDIUM;En el Óvalo de críquet en Londres, Inglaterra y Australia han jugado la mayoría de los memorable partido internacional de la historia. Vaivén hacia atrás y adelante a lo largo de tres días, fue tan emocionante que un espectador murió de un ataque al corazón. Australia ganó siete carreras y están encantados.;;;;;;;;;x
EVTDESC36922_NEWS_SHORT;Inglaterra y Australia han jugado la mayoría de los memorable partido de cricket en la historia. Australia ganó siete carreras y están encantados. Un espectador murió de un ataque al corazón.;;;;;;;;;x
EVTDESC36923;Charles Darwin, a partir de las observaciones realizadas en su famoso viaje a bordo del Beagle, y la síntesis de las observaciones de muchos de sus contemporáneos, se publicó El Origen de las Especies ,en la que afirmaba que todas las formas de vida en la tierra ha evolucionado a lo largo del tiempo a través de un proceso de selección natural y no a través de un acto de creación. Sus opiniones fueron muy disputado en el tiempo y que lo siguen haciendo hoy en día.;;;;;;;;;x
EVTDESC36923_NEWS_LONG;El prestigioso filósofo naturalista Charles Darwin, a partir de las observaciones realizadas en su viaje a tierras lejanas a bordo del HMS Beagle y síntesis de las observaciones de muchos de sus contemporáneos, se ha publicado En el Origen de las Especies, en la que afirma que todas las formas de vida en la Tierra han evolucionado lentamente a lo largo del tiempo a través de un proceso científico conocido como la selección natural y no a través de un acto de creación divina. Sus puntos de vista son muy disputado y estamos seguros de que siguen siendo objeto de controversia, incluso cientos de años en el futuro. El libro está escrito para lectores no especialistas.;;;;;;;;;x
EVTDESC36923_NEWS_MEDIUM;El filósofo naturalista Charles Darwin publicó el origen de las especies, en la que afirma que toda la vida ha evolucionado a través de un proceso científico conocido como la selección natural y no a través de un acto de la divinidad. Sus puntos de vista son muy disputado y asegurarse de que siguen siendo objeto de controversia.;;;;;;;;;x
EVTDESC36923_NEWS_SHORT;El científico Charles Darwin publicó el origen de las especies, que afirma que la vida ha evolucionado a través de un proceso científico conocido como la selección natural y no un acto de la divinidad.;;;;;;;;;x
EVTDESC36924;En 1877, los primeros hombres solteros de lawn tennis campeonato se celebró en el All England Croquet y Lawn Tennis Club de Wimbledon, en Londres, con el ganador siendo Spencer Gore. Los espectadores pagan 1 chelín cada una, con cerca de 200 espectadores viendo el final.;;;;;;;;;x
EVTDESC36925;El asesinato de al menos seis prostitutas por Jack el Destripador, el más notorio moderno asesino en serie, horrorizado y sorprendido de la victoria de establecimiento. La consternación suscitado por estos asesinatos, sin embargo, indirectamente se despertó el público Británico a la pobreza extrema y la depravación reinante, en las calles del East End, especialmente en Whitechapel, donde los asesinatos habían sido cometidos. Mientras que las autoridades estaban demasiado ocupados persiguiendo el loco, que nunca iba a ser detenido, el problema social de la pobreza, siguen pesando en la conciencia de los ricos Ingleses para los años venideros.;;;;;;;;;x
EVTDESC36925_NEWS_LONG;El asesinato de al menos seis prostitutas por Jack el Destripador, el famoso asesino en serie, ha horrorizado y sorprendido de la victoria de establecimiento. La consternación suscitado por estos asesinatos, tiene, sin embargo, indirectamente despertado el público Británico a la pobreza extrema y la depravación, que reina en las calles del east end de Londres, especialmente en Whitechapel, donde los asesinatos fueron cometidos. Corre el rumor de traficantes de atributo, el asesino de la continua capacidad para evadir la captura de las conexiones con la gente de alto standing. Los detalles de las atrocidades que son demasiado grizzly para publicar en este periódico.;;;;;;;;;x
EVTDESC36925_NEWS_MEDIUM;El asesinato de al menos seis prostitutas por Jack el Destripador ha horrorizado el establecimiento de estilo Victoriano. La consternación suscitado por estos asesinatos, tiene, sin embargo, ha despertado el público a la extrema pobreza reinante en el east end. Los detalles de las atrocidades que son demasiado grizzly para publicar en este momento.;;;;;;;;;x
EVTDESC36925_NEWS_SHORT;El espantoso asesinato de al menos seis prostitutas por Jack el Destripador ha horrorizado el establecimiento de estilo Victoriano. Los detalles de las atrocidades que son demasiado grizzly para publicar en esta revista en este momento.;;;;;;;;;x
EVTDESC36926;Samuel Phelps de la producción de "a Midsummer night's Dream' restaurado la magia de Shakespeare. Su producción simple mostró que la multa drama puede ser exitoso y después parecía que cada compañía de teatro en Inglaterra fue la intención de copiar su ejemplo. Un renacimiento del interés en la producción de las obras de Shakespeare para el escenario fue el resultado.;;;;;;;;;x
EVTDESC36927;Charles L. Dodgson, la escritura como 'Lewis Carroll', publicado el primero de dos libros para niños, con ilustraciones de Sir John Tenniel.;;;;;;;;;x
EVTDESC36928;En su viaje inaugural desde la ciudad de Gravesend a Melbourne, el clipper de las Termópilas estableció un récord de 63 días.;;;;;;;;;x
EVTDESC36929;Diecinueve meses después de la terminación, el puente que cruza el Estuario de Tay, cerca de Dundee, se derrumbó bajo el estrés causado por los fuertes vientos. Seis carro de tren también se perdió. El puente del diseñador, Sir Thomas Bouch, fue responsable y destituido de su cargo como diseñador del Firth of Forth bridge.;;;;;;;;;x
EVTDESC36929_NEWS_LONG;$COUNTRY$: Diecinueve meses después de la terminación, el puente que cruza el Estuario de Tay, cerca de Dundee, se derrumbó bajo el estrés causado por los fuertes vientos. Seis carro de tren también se perdió con resultado de muerte de todos a bordo. El puente del diseñador, Sir Thomas Bouch, fue responsable de varios defectos en el diseño y control de calidad y destituido de su cargo como diseñador del Firth of Forth bridge. Con su reputación como ingeniero en ruinas, y varios otros proyectos de su ser cancelado o ordenó un nuevo diseño en el marco de otro arquitecto, Bouch murió con un año.;;;;;;;;;x
EVTDESC36929_NEWS_MEDIUM;$COUNTRY$: Diecinueve meses después de la terminación, el puente que cruza el Estuario de Tay, cerca de Dundee, se derrumbó bajo el estrés causado por los fuertes vientos. Seis carro de tren también se perdió con todos los pasajeros. El puente del diseñador, Sir Thomas Bouch, fue responsable.;;;;;;;;;x
EVTDESC36929_NEWS_SHORT;$COUNTRY$: Diecinueve meses después de la terminación, el puente que cruza el Estuario de Tay, cerca de Dundee, se derrumbó bajo estrés. Seis carro de tren también se perdió con resultado de muerte de todos a bordo.;;;;;;;;;x
EVTDESC36930;Una carrera para que en el año del primer té envío había comenzado entre cuatro té clippers -- el fuego de la Cruz, el Ariel, los Taiping, y el Serica, con todos los que salen de Fuchow a finales de Mayo. Los Taiping filo de su hermana naves por una media hora y así ganó el premio de un extra de 10 chelines por tonelada de carga.;;;;;;;;;x
EVTDESC36931;Artista, empresario, diseñador, socialista -- William Morris rompió con el "lamentable estado de las artes decorativas en gran Bretaña", para crear sencillos y bellos muebles. Su diseño innovador para su reclinación de la espalda y el estrado sillón y se convirtió en un clásico.;;;;;;;;;x
EVTDESC36932;Con este trabajo, Edward Elgar se convirtió en un compositor de renombre internacional. Su cuerpo de coral y sinfónica de trabajo revivió la forma clásica en Gran Bretaña.;;;;;;;;;x
EVTDESC36933;Con el atletismo volviendo más y más popular, era sólo una cuestión de tiempo antes de que el primer inglés campeonato se celebraría. A diferencia de la gimnasia festivales en Alemania, los éxitos de la persona, no de la celebración de la (nacional) de la unidad fueron más importantes.;;;;;;;;;x
EVTDESC36934;En parte como reacción frente a la colosal deficiencias mostradas por el ejército en la Guerra de Crimea y la manifestación más amplia de sentimientos en contra de la aristocracia, en 1871 Gran Bretaña abolió la práctica de permitir que los funcionarios de las comisiones para ser comprado. De ahora en adelante los oficiales al menos tendrían que ser dados de entrenamiento formal. Mientras que el ejército hizo ser más profesional, una parte de su tendencia a ciegas cargo en nada se agotó, a algunos viejos oficiales de la consternación.;;;;;;;;;x
EVTDESC36937;El alemán orígenes de nuestra casa real se han convertido en un problema para algunos de nuestros temas en este tiempo de la guerra con los Alemanes. Algunos incluso han cuestionado la familia real de lealtad a gran Bretaña. Se ha sugerido domesticamos el nombre de la familia real para mostrar la corona del total devoción a gran Bretaña.;;;;;;;;;x
EVTDESC36938;Bankim Chandra Chatterjee publicó la primera Bengalí de la novela.;;;;;;;;;x
EVTDESC36939;Lord Dalhousie, Gobernador General de la India, ha introducido una serie de reformas en la India. Mientras que no son populares en algunos sectores, que son extremadamente eficaces.;;;;;;;;;x
EVTDESC36939_NEWS_LONG;$COUNTRY$: Lord Dalhousie, Gobernador General de la India introdujo una serie de reformas. Mientras que no son populares en algunos sectores, que son extremadamente eficaces. A través del desarrollo de la infraestructura, la expansión de los ferrocarriles, metalled puentes y caminos y líneas telegráficas, militar y médico reformas, y un conjunto de mecanismos jurídicos especiales llamada 'Doctrina de la Lapse' que conduce a la anexión de nuevas tierras, Dalhousie ampliado el control Británico sobre el subcontinente, pero también se aceleró el crecimiento de anti-Británico sentimientos entre la población local.;;;;;;;;;x
EVTDESC36939_NEWS_MEDIUM;$COUNTRY$: Lord Dalhousie, Gobernador General de la India, ha introducido una serie de reformas en la India. Mientras que no son populares en algunos sectores, que conduce a la anti-Británico sentimientos, son extremadamente eficaz en la ampliación del control Británico sobre el subcontinente.;;;;;;;;;x
EVTDESC36939_NEWS_SHORT;$COUNTRY$: Lord Dalhousie, Gobernador General de la India, ha introducido una serie de reformas en la India. Mientras que no son populares en algunos sectores, que son extremadamente eficaces.;;;;;;;;;x
EVTDESC36940;Un tratado de la formalización de la nación de Nueva Zelanda fue firmado, en el que los Jefes Maoríes reconoció la soberanía de Su Majestad la Reina Victoria, y en cambio, ella garantiza que los jefes de sus tierras, fincas, bosques y pesca.;;;;;;;;;x
EVTDESC36940_NEWS_LONG;$COUNTRY$: UN tratado de la formalización de la nación de Nueva Zelanda fue firmado, en el que los Jefes Maoríes reconoció la soberanía de Su Majestad la Reina Victoria, y en cambio, ella garantiza que los jefes de sus tierras, fincas, bosques y pesca. Los maoríes y las versiones en inglés del documento firmado diferentes, dejando la duda acerca de lo que realmente fue acordado. Mientras que los Británicos reclamo de los Maoríes acordó con el gobernador de la regla sobre ellos, los Maoríes versión del tratado, los estados deben conservar un alto grado de autonomía y el auto-gobierno, que les permite gestionar sus propios asuntos.;;;;;;;;;x
EVTDESC36940_NEWS_MEDIUM;$COUNTRY$: UN tratado de la formalización de la nación de Nueva Zelanda fue firmado, en el que los Jefes Maoríes reconoció la soberanía de Su Majestad la Reina Victoria, y en cambio, ella garantiza que los jefes de sus tierras, fincas, bosques y pesca.;;;;;;;;;x
EVTDESC36940_NEWS_SHORT;$COUNTRY$: UN tratado de la formalización de la nación de Nueva Zelanda fue firmado, en el que los Jefes Maoríes reconoció la soberanía de Su Majestad la Reina Victoria.;;;;;;;;;x
EVTDESC36941;Desencantados con British actitudes, los Maoríes Jefe de Perfeccionar Heke tenido la flagstaff en Kororareka repetidamente picado hacia abajo en señal de protesta.;;;;;;;;;x
EVTDESC36941_NEWS_LONG;$COUNTRY$: Desencantados con British actitudes, los Maoríes Jefe de Perfeccionar Heke tenido la flagstaff en Kororareka repetidamente picado en protesta, dando lugar a lo que se conoce como la Primera Guerra Maorí. Resistente y envalentonado por los primeros éxitos, pero tensa económicamente, con disminución de los suministros de alimentos y de las víctimas a muchos epidemia de muertes, de los jefes Maoríes, finalmente, pidió el cese de las hostilidades. Los Británicos mantuvieron su sovereingty sobre Nueva Zelanda, pero rebelde de los jefes Maoríes planteado su posición más alta que alguna vez lo fue, ganando grandes cantidades de respeto entre todas las tribus.;;;;;;;;;x
EVTDESC36941_NEWS_MEDIUM;$COUNTRY$: Desencantados con British actitudes, los Maoríes Jefe de Perfeccionar Heke tenido la flagstaff en Kororareka repetidamente picado en protesta, dando lugar a lo que se conoce como la Primera Guerra Maorí. Rebelde jefes ganado el respeto, pero no logró derrocar a los Británicos.;;;;;;;;;x
EVTDESC36941_NEWS_SHORT;$COUNTRY$: Desencantados con British actitudes, los Maoríes Jefe de Perfeccionar Heke tenido la flagstaff en Kororareka repetidamente picado en protesta, dando lugar a la Primera Guerra Maorí.;;;;;;;;;x
EVTDESC36942;El paso libre a Nueva Zelanda, una casa de campo, y una pensión que le fue proporcionada a cualquier soldado retirado que iba a emigrar a Nueva Zelanda, siempre que asisten a la iglesia y el desfile y la capacitación de doce días al año, para la milicia.;;;;;;;;;x
EVTDESC36943;La llegada de los colonos Europeos, conocido localmente como Pakehas, se ha traducido en un aumento de la cantidad de terreno que se compró de los Maoríes. Mientras que esto ha mejorado las condiciones locales, lo que ha enfurecido a una gran parte de los Maoríes, la porción que resienten la presencia Europea y acusan a los Británicos de romper el Tratado de Waitingi.;;;;;;;;;x
EVTDESC36950;El danés de la Costa de Oro que existe en la costa de los Ashanti de la Unión, principalmente en la fortaleza de Chistiansborg cerca de la ciudad de Accra. El danés están dispuestos a vender sus propiedades para nosotros, a pesar de que es probable que resulte en conflicto con el Ashanti gobierno-- que se vea el movimiento como la invasión de su territorio.;;;;;;;;;x
EVTDESC36955;Un Británico de Commodore, quien recientemente fue enviado a Birmania para negociar varios asuntos relacionados con el Tratado de Yandabo, firmado en 1826, después de la Primera Guerra Anglo-Birmana, ha iniciado naval de la confrontación con los Birmanos bajo circunstancias cuestionables. Mientras que muchos están llamando a esto, Commodore un "irracional jingoist', el Británico no puede dejar este asunto sin perder un gran prestigio.;;;;;;;;;x
EVTDESC36960;El $FROMCOUNTRY_ADJ$ el gobierno se acercó a nosotros con la esperanza de negociar un tratado. Quieren consolidar el control sobre la Costa de Oro en África, específicamente por la anexión de nuestra colonia en Sekondi. En cambio, van a reducir su influencia en las Indias orientales y de fomentar una mayor cooperación entre nuestras naciones.;;;;;;;;;x
EVTDESC36965;Nos prohibió la $COUNTRY_ADJ$ comercio de esclavos hace muchos años, pero continúa en muchos países Africanos-y la ciudad costera de Lagos en particular. Lagos ha sido un paraíso para los traficantes de esclavos, proporcionando dispuestos nativos para el comercio en los mercados, a despecho de todos los decentes de convenciones. La idea ha surgido, que debemos considerar el envío de nuestros barcos para liberar a los nativos de allí y el establecimiento de una colonia, donde se puede recibir civilizado gobierno.;;;;;;;;;x
EVTDESC36966;$FROMCOUNTRY_ADJ$ barcos han navegado en Lagos, apoderándose de la ciudad y la conducción de la $COUNTRY_ADJ$ guarnición. Dicen que son "liberar" la ciudad de los negreros, ampliando su benevolente gobernar a favor de los locales. Resistir significa la guerra, pero el envío no haría nada más que demostrar nuestra falta de capacidad para hacer frente a estos extranjeros. ¿Qué debemos hacer?;;;;;;;;;x
EVTDESC36970;Con la 'Comisión Internacional para la Perforación del Istmo de Suez" habiendo terminado, y se evaluó la región de Suez como posible tener un canal construido," todo lo que queda es poner el plan en marcha. El Canal de Suez Compañía tiene la intención de hacer precisamente eso, pero para empezar se necesita para poner juntos una cantidad significativa de capital, por lo que se ha estado ofreciendo a las acciones de los distintos gobiernos", con la esperanza, así como para el poder político para influir en Egipto a permitir a la empresa para proceder.;;;;;;;;;x
EVTDESC36971;Con la 'Comisión Internacional para la Perforación del Istmo de Panamá' de haber terminado, y se evaluó el Panamá como posible tener un canal construido a través del Lago Gatún y Balboa," todo lo que queda es poner el plan en marcha. El Canal de Panamá, la Compañía tiene la intención de hacer precisamente eso, pero para empezar se necesita para poner juntos una cantidad significativa de capital, por lo que se ha estado ofreciendo a las acciones de los distintos gobiernos", con la esperanza, así como para la $COUNTRY_ADJ$ goveernment para usar su influencia política para influir en Colombia en permitir a la empresa para proceder.;;;;;;;;;x
EVTDESC36975;Hemos recibido informes preocupantes de la rebelión en Egipto, en una escala donde nuestros intereses en la guerra de Suez podría estar en peligro. Aunque, sin duda, podría parecer a algunos que estamos usando esto como excusa, el $COUNTRY_ADJ$ el gobierno no puede brazos cruzados pie y mirar un importante proyecto de ser arrasado por los ignorantes. Debemos considerar la posibilidad de intervención directa.;;;;;;;;;x
EVTDESC3700;Un chico joven que surgió desde el interior de una chimenea y suavemente se sentó en el techo. Su cara y sus ropas estaban ennegrecidos por el hollín de la chimenea y demostró que esto no era la primera chimenea él la había arrastrado por este día. Cansado, subió por el techo y trotó apagado después de recibir un céntimo de la casa de la matrona.'\n\nel trabajo duro que la joven en la ciudad de la chimenea barredoras realizar ha indignado a muchos, y se haya formado un comité para abordar el áspero de las condiciones de trabajo.;;;;;;;;;x
EVTDESC3701;Punch, punch out, en el día a día. Trabajo todo el día, no hay tiempo para nada más. Caer en la cama a medianoche, cuando el día de trabajo ha terminado. Trabajo cada día, cada semana, nada más que trabajo, trabajo, trabajo. Sólo el trabajo duro, no hay tiempo para la complacencia".\n\nel punch clock es un radical nuevo invento que ha de aumentar la productividad en nuestras fábricas. Sin embargo, algunos laboral agitadores argumentan que el reloj de tiempo es alienar a los trabajadores de los medios de producción, o algo a ese efecto. No estamos seguros de dónde sacaron esas ideas, pero probablemente deberíamos de tomar una posición sobre el tema.;;;;;;;;;x
EVTDESC3702;Con el nivel de vida aumenta gradualmente en $COUNTRY$, más y más de las clases más pobres sienten que deberían tener derecho a una mayor parte de la riqueza del país y de la nueva prosperidad. Algunos dentro de la radical movimientos sindicales han sugerido que la promulgación de una legislación que permita a los trabajadores de un par de horas de descanso y la recreación, cada día, incluso yendo tan lejos como para afirmar que esto puede de hecho aumentar nuestra producción neta de salida. Otros no están tan convencidos por estos argumentos, y afirman que violan los fundamentales principios económicos y las operaciones del mercado libre.;;;;;;;;;x
EVTDESC3703;Y, mientras que nuestras condiciones de trabajo son generalmente considerados como uno de los más generosos del mundo, todavía no puedo ver que un improductivo mentalidad es algo para estar orgullosos. La única medida razonable es deshacer algunas de estas reformas.'\n\nel debates en el parlamento, durante la última semana o así, que se ha centrado casi exclusivamente en nuestro trabajo los límites de horas. Los conservadores están argumentando que el tiempo para avanzar con más amigable con los negocios de la política es ahora.;;;;;;;;;x
EVTDESC37200;Un crítico abierto de nuestro régimen, el actual jefe de los Bonapartes ha concedido asilo en Suiza y a partir de ahí es fomentar en nuestros temas para desafiar nuestra legitimidad. Debemos exigir el Suizo extraditarlo?;;;;;;;;;x
EVTDESC37201;El Arco del Triunfo en París, encargado por Napoleón Bonaparte, fue inaugurado en 1836, después de treinta años de construcción. Inspirada en los arcos de triunfo de los Romanos, el monumento muestra escenas de los franceses en la guerra Revolucionaria y el Napoleón de los éxitos.;;;;;;;;;x
EVTDESC37201_NEWS_LONG;$COUNTRY$: El Arco del Triunfo en París, encargado por Napoleón Bonaparte y diseñado por Jean Chalgrin, fue inaugurado en 1836, después de treinta años de construcción. Inspirada en los arcos de triunfo de los Romanos, el monumento muestra escenas de los franceses en la guerra Revolucionaria y el Napoleón de los éxitos. El mayor arco de triunfo hasta la fecha, situado en la orilla derecha del Sena, en el centro de un dodecagonal de configuración de doce irradiando avenidas, se encuentra a 50 metros de alto, 45 metros de ancho y 22 metros de profundidad.;;;;;;;;;x
